98%">"FECHA","TEMPERATURA",
"07/08/202211:00","30.2",
"07/08/202211:10","30.2",
"07/08/202211:20","30.4",
"07/08/202211:30","30.7",
"07/08/202211:40","31.0",
"07/08/202211:50","31.0",
"07/08/202212:00","31.0",
"07/08/202212:10","31.1",
"07/08/202212:20","31.0",
"07/08/202212:30","31.1",
"07/08/202212:40","31.5",
"07/08/202212:50","31.6",
"07/08/202213:00","31.7",
"07/08/202213:10","31.8",
"07/08/202213:20","31.9",
"07/08/202213:30","31.8",
"07/08/202213:40","31.8",
"07/08/202213:50","31.6",
"07/08/202214:00","31.8",
"07/08/202214:10","32.0",
"07/08/202214:20","31.8",
"07/08/202214:30","32.0",
"07/08/202214:40","31.8",
"07/08/202214:50","31.5",
"07/08/202215:00","31.6",
"07/08/202215:10","31.4",
"07/08/202215:20","31.0",
"07/08/202215:30","31.0",
"07/08/202215:40","30.9",
"07/08/202215:50","31.1",
"07/08/202216:00","30.8",
"07/08/202216:10","30.5",
"07/08/202216:20","30.6",
"07/08/202216:30","30.2",
"07/08/202216:40","29.3",
"07/08/202216:50","29.1",
"07/08/202217:00","29.1",
"07/08/202217:10","29.6",
"07/08/202217:20","29.7",
"07/08/202217:30","29.3",
"07/08/202217:40","29.3",
"07/08/202217:50","28.9",
"07/08/202218:00","28.4",
"07/08/202218:10","28.0",
"07/08/202218:20","27.8",
"07/08/202218:30","27.5",
"07/08/202218:40","27.2",
"07/08/202218:50","26.9",
"07/08/202219:00","26.3",
"07/08/202219:10","26.2",
"07/08/202219:20","26.1",
"07/08/202219:30","25.9",
"07/08/202219:40","25.5",
"07/08/202219:50","25.1",
"07/08/202220:00","24.6",
"07/08/202220:10","24.2",
"07/08/202220:20","24.0",
"07/08/202220:30","23.9",
"07/08/202220:40","23.5",
"07/08/202220:50","23.3",
"07/08/202221:00","23.4",
"07/08/202221:10","23.2",
"07/08/202221:20","23.0",
"07/08/202221:30","22.7",
"07/08/202221:40","22.5",
"07/08/202221:50","22.2",
"07/08/202222:00","22.0",
"07/08/202222:10","21.4",
"07/08/202222:20","21.0",
"07/08/202222:30","20.5",
"07/08/202222:40","19.9",
"07/08/202222:50","19.9",
"07/08/202223:00","19.8",
"07/08/202223:10","19.6",
"07/08/202223:20","19.5",
"07/08/202223:30","20.0",
"07/08/202223:40","20.3",
"07/08/202223:50","20.1",
"08/08/20220:00","19.7",
"08/08/20220:10","19.5",
"08/08/20220:20","19.0",
"08/08/20220:30","18.5",
"08/08/20220:40","18.0",
"08/08/20220:50","17.7",
"08/08/20221:00","17.7",
"08/08/20221:10","17.5",
"08/08/20221:20","17.3",
"08/08/20221:30","17.0",
"08/08/20221:40","17.1",
"08/08/20221:50","16.8",
"08/08/20222:00","16.4",
"08/08/20222:10","16.1",
"08/08/20222:20","16.2",
"08/08/20222:30","16.2",
"08/08/20222:40","16.5",
"08/08/20222:50","16.7",
"08/08/20223:00","16.7",
"08/08/20223:10","16.7",
"08/08/20223:20","16.7",
"08/08/20223:30","16.7",
"08/08/20223:40","16.5",
"08/08/20223:50","16.2",
"08/08/20224:00","16.0",
"08/08/20224:10","16.2",
"08/08/20224:20","16.3",
"08/08/20224:30","16.3",
"08/08/20224:40","16.1",
"08/08/20224:50","16.0",
"08/08/20225:00","16.2",
"08/08/20225:10","16.0",
"08/08/20225:20","15.6",
"08/08/20225:30","15.5",
"08/08/20225:40","15.6",
"08/08/20225:50","15.9",
"08/08/20226:00","16.6",
"08/08/20226:10","17.3",
"08/08/20226:20","18.1",
"08/08/20226:30","18.9",
"08/08/20226:40","19.6",
"08/08/20226:50","20.3",
"08/08/20227:00","20.2",
"08/08/20227:10","20.5",
"08/08/20227:20","20.8",
"08/08/20227:30","20.9",
"08/08/20227:40","21.2",
"08/08/20227:50","21.6",
"08/08/20228:00","21.9",
"08/08/20228:10","22.2",
"08/08/20228:20","22.7",
"08/08/20228:30","23.0",
"08/08/20228:40","23.8",
"08/08/20228:50","24.0",
"08/08/20229:00","24.5",
"08/08/20229:10","25.2",
"08/08/20229:20","25.8",
"08/08/20229:30","25.9",
"08/08/20229:40","26.3",
"08/08/20229:50","27.2",
"08/08/202210:00","27.5",
"08/08/202210:10","27.7",
"08/08/202210:20","28.5",
"08/08/202210:30","28.8",
"08/08/202210:40","29.2",
"08/08/202210:50","29.7",
"08/08/202211:00","29.7",
"08/08/202211:10","29.9",
"08/08/202211:20","30.8",
"08/08/202211:30","30.6",
"08/08/202211:40","31.5",
"08/08/202211:50","31.4",
"08/08/202212:00","31.3",
"08/08/202212:10","31.3",
"08/08/202212:20","31.5",
"08/08/202212:30","31.5",
"08/08/202212:40","32.0",
"08/08/202212:50","32.1",
"08/08/202213:00","32.7",
"08/08/202213:10","32.8",
"08/08/202213:20","32.9",
"08/08/202213:30","33.4",
"08/08/202213:40","33.0",
"08/08/202213:50","33.0",
"08/08/202214:00","33.0",
"08/08/202214:10","33.2",
"08/08/202214:20","33.2",
"08/08/202214:30","33.5",
"08/08/202214:40","33.3",
"08/08/202214:50","33.5",
"08/08/202215:00","33.4",
"08/08/202215:10","33.5",
"08/08/202215:20","33.1",
"08/08/202215:30","33.3",
"08/08/202215:40","32.9",
"08/08/202215:50","33.1",
"08/08/202216:00","32.6",
"08/08/202216:10","32.6",
"08/08/202216:20","32.8",
"08/08/202216:30","32.5",
"08/08/202216:40","32.2",
"08/08/202216:50","31.8",
"08/08/202217:00","31.4",
"08/08/202217:10","30.8",
"08/08/202217:20","31.1",
"08/08/202217:30","31.1",
"08/08/202217:40","30.3",
"08/08/202217:50","29.8",
"08/08/202218:00","29.6",
"08/08/202218:10","29.3",
"08/08/202218:20","29.2",
"08/08/202218:30","29.1",
"08/08/202218:40","29.0",
"08/08/202218:50","28.8",
"08/08/202219:00","28.3",
"08/08/202219:10","27.9",
"08/08/202219:20","27.6",
"08/08/202219:30","27.4",
"08/08/202219:40","27.3",
"08/08/202219:50","27.0",
"08/08/202220:00","26.9",
"08/08/202220:10","26.7",
"08/08/202220:20","26.2",
"08/08/202220:30","26.0",
"08/08/202220:40","25.7",
"08/08/202220:50","25.8",
"08/08/202221:00","25.6",
"08/08/202221:10","25.4",
"08/08/202221:20","25.1",
"08/08/202221:30","24.8",
"08/08/202221:40","24.6",
"08/08/202221:50","24.6",
"08/08/202222:00","24.2",
"08/08/202222:10","23.9",
"08/08/202222:20","23.7",
"08/08/202222:30","23.6",
"08/08/202222:40","23.5",
"08/08/202222:50","23.5",
"08/08/202223:00","23.4",
"08/08/202223:10","23.0",
"08/08/202223:20","22.8",
"08/08/202223:30","23.1",
"08/08/202223:40","23.2",
"08/08/202223:50","22.8",
"09/08/20220:00","22.2",
"09/08/20220:10","21.9",
"09/08/20220:20","21.6",
"09/08/20220:30","21.6",
"09/08/20220:40","21.4",
"09/08/20220:50","21.3",
"09/08/20221:00","21.6",
"09/08/20221:10","21.9",
"09/08/20221:20","22.1",
"09/08/20221:30","22.1",
"09/08/20221:40","22.2",
"09/08/20221:50","22.1",
"09/08/20222:00","21.8",
"09/08/20222:10","21.4",
"09/08/20222:20","21.2",
"09/08/20222:30","21.0",
"09/08/20222:40","21.1",
"09/08/20222:50","21.0",
"09/08/20223:00","20.6",
"09/08/20223:10","20.1",
"09/08/20223:20","19.4",
"09/08/20223:30","18.9",
"09/08/20223:40","18.7",
"09/08/20223:50","18.8",
"09/08/20224:00","18.5",
"09/08/20224:10","18.6",
"09/08/20224:20","18.6",
"09/08/20224:30","18.9",
"09/08/20224:40","19.8",
"09/08/20224:50","19.5",
"09/08/20225:00","19.1",
"09/08/20225:10","19.1",
"09/08/20225:20","19.3",
"09/08/20225:30","19.1",
"09/08/20225:40","18.7",
"09/08/20225:50","18.6",
"09/08/20226:00","18.5",
"09/08/20226:10","18.7",
"09/08/20226:20","19.0",
"09/08/20226:30","19.0",
"09/08/20226:40","18.8",
"09/08/20226:50","19.0",
"09/08/20227:00","19.5",
"09/08/20227:10","20.1",
"09/08/20227:20","20.6",
"09/08/20227:30","21.1",
"09/08/20227:40","21.2",
"09/08/20227:50","21.5",
"09/08/20228:00","21.7",
"09/08/20228:10","22.2",
"09/08/20228:20","22.7",
"09/08/20228:30","23.3",
"09/08/20228:40","23.6",
"09/08/20228:50","24.1",
"09/08/20229:00","24.4",
"09/08/20229:10","25.1",
"09/08/20229:20","25.5",
"09/08/20229:30","26.2",
"09/08/20229:40","26.5",
"09/08/20229:50","27.0",
"09/08/202210:00","27.6",
"09/08/202210:10","28.0",
"09/08/202210:20","28.8",
"09/08/202210:30","29.0",
"09/08/202210:40","29.5",
"09/08/202210:50","29.9",
"09/08/202211:00","30.5",
"09/08/202211:10","30.4",
"09/08/202211:20","30.8",
"09/08/202211:30","31.5",
"09/08/202211:40","31.6",
"09/08/202211:50","31.6",
"09/08/202212:00","31.6",
"09/08/202212:10","32.1",
"09/08/202212:20","32.3",
"09/08/202212:30","32.4",
"09/08/202212:40","32.8",
"09/08/202212:50","32.9",
"09/08/202213:00","33.1",
"09/08/202213:10","33.2",
"09/08/202213:20","33.1",
"09/08/202213:30","33.2",
"09/08/202213:40","33.2",
"09/08/202213:50","33.4",
"09/08/202214:00","33.8",
"09/08/202214:10","33.8",
"09/08/202214:20","33.8",
"09/08/202214:30","33.8",
"09/08/202214:40","34.2",
"09/08/202214:50","34.8",
"09/08/202215:00","34.4",
"09/08/202215:10","34.7",
"09/08/202215:20","34.7",
"09/08/202215:30","34.7",
"09/08/202215:40","34.5",
"09/08/202215:50","35.1",
"09/08/202216:00","35.0",
"09/08/202216:10","34.7",
"09/08/202216:20","34.5",
"09/08/202216:30","34.1",
"09/08/202216:40","33.8",
"09/08/202216:50","33.3",
"09/08/202217:00","33.1",
"09/08/202217:10","32.6",
"09/08/202217:20","32.4",
"09/08/202217:30","32.5",
"09/08/202217:40","32.5",
"09/08/202217:50","32.0",
"09/08/202218:00","31.6",
"09/08/202218:10","31.2",
"09/08/202218:20","30.7",
"09/08/202218:30","30.5",
"09/08/202218:40","30.3",
"09/08/202218:50","30.0",
"09/08/202219:00","29.6",
"09/08/202219:10","29.2",
"09/08/202219:20","28.7",
"09/08/202219:30","28.5",
"09/08/202219:40","28.2",
"09/08/202219:50","28.0",
"09/08/202220:00","27.8",
"09/08/202220:10","27.5",
"09/08/202220:20","27.3",
"09/08/202220:30","26.9",
"09/08/202220:40","26.8",
"09/08/202220:50","26.7",
"09/08/202221:00","26.3",
"09/08/202221:10","25.8",
"09/08/202221:20","25.1",
"09/08/202221:30","24.8",
"09/08/202221:40","24.3",
"09/08/202221:50","23.4",
"09/08/202222:00","23.2",
"09/08/202222:10","23.6",
"09/08/202222:20","23.2",
"09/08/202222:30","22.5",
"09/08/202222:40","21.8",
"09/08/202222:50","21.5",
"09/08/202223:00","21.6",
"09/08/202223:10","21.7",
"09/08/202223:20","21.8",
"09/08/202223:30","22.2",
"09/08/202223:40","22.0",
"09/08/202223:50","21.6",
"10/08/20220:00","21.2",
"10/08/20220:10","20.6",
"10/08/20220:20","19.8",
"10/08/20220:30","19.6",
"10/08/20220:40","20.0",
"10/08/20220:50","20.0",
"10/08/20221:00","19.4",
"10/08/20221:10","19.2",
"10/08/20221:20","19.0",
"10/08/20221:30","18.7",
"10/08/20221:40","18.7",
"10/08/20221:50","19.6",
"10/08/20222:00","20.0",
"10/08/20222:10","19.4",
"10/08/20222:20","18.8",
"10/08/20222:30","19.0",
"10/08/20222:40","18.8",
"10/08/20222:50","18.7",
"10/08/20223:00","18.3",
"10/08/20223:10","18.2",
"10/08/20223:20","18.1",
"10/08/20223:30","17.9",
"10/08/20223:40","17.5",
"10/08/20223:50","17.5",
"10/08/20224:00","17.5",
"10/08/20224:10","17.4",
"10/08/20224:20","17.4",
"10/08/20224:30","17.1",
"10/08/20224:40","16.9",
"10/08/20224:50","16.7",
"10/08/20225:00","17.0",
"10/08/20225:10","17.1",
"10/08/20225:20","17.1",
"10/08/20225:30","17.6",
"10/08/20225:40","17.4",
"10/08/20225:50","17.7",
"10/08/20226:00","18.2",
"10/08/20226:10","19.0",
"10/08/20226:20","20.3",
"10/08/20226:30","20.7",
"10/08/20226:40","21.1",
"10/08/20226:50","21.7",
"10/08/20227:00","21.9",
"10/08/20227:10","22.0",
"10/08/20227:20","22.3",
"10/08/20227:30","23.1",
"10/08/20227:40","23.4",
"10/08/20227:50","23.9",
"10/08/20228:00","24.3",
"10/08/20228:10","25.1",
"10/08/20228:20","25.6",
"10/08/20228:30","26.2",
"10/08/20228:40","26.8",
"10/08/20228:50","27.1",
"10/08/20229:00","27.7",
"10/08/20229:10","28.2",
"10/08/20229:20","28.2",
"10/08/20229:30","28.5",
"10/08/20229:40","29.1",
"10/08/20229:50","28.7",
"10/08/202210:00","29.1",
"10/08/202210:10","29.7",
"10/08/202210:20","30.1",
"10/08/202210:30","30.4",
"10/08/202210:40","30.4",
"10/08/202210:50","31.0",
"10/08/202211:00","31.3",
"10/08/202211:10","31.5",
"10/08/202211:20","31.7",
"10/08/202211:30","31.5",
"10/08/202211:40","32.2",
"10/08/202211:50","32.6",
"10/08/202212:00","32.7",
"10/08/202212:10","33.3",
"10/08/202212:20","33.5",
"10/08/202212:30","33.5",
"10/08/202212:40","33.6",
"10/08/202212:50","33.2",
"10/08/202213:00","33.8",
"10/08/202213:10","34.2",
"10/08/202213:20","33.6",
"10/08/202213:30","34.0",
"10/08/202213:40","34.2",
"10/08/202213:50","34.6",
"10/08/202214:00","35.1",
"10/08/202214:10","35.7",
"10/08/202214:20","35.5",
"10/08/202214:30","35.7",
"10/08/202214:40","35.5",
"10/08/202214:50","36.1",
"10/08/202215:00","36.0",
"10/08/202215:10","35.7",
"10/08/202215:20","35.6",
"10/08/202215:30","35.7",
"10/08/202215:40","36.0",
"10/08/202215:50","35.6",
"10/08/202216:00","35.5",
"10/08/202216:10","35.6",
"10/08/202216:20","35.3",
"10/08/202216:30","34.8",
"10/08/202216:40","34.2",
"10/08/202216:50","33.5",
"10/08/202217:00","33.0",
"10/08/202217:10","32.9",
"10/08/202217:20","32.7",
"10/08/202217:30","32.6",
"10/08/202217:40","32.6",
"10/08/202217:50","32.3",
"10/08/202218:00","31.9",
"10/08/202218:10","31.7",
"10/08/202218:20","31.5",
"10/08/202218:30","31.4",
"10/08/202218:40","31.1",
"10/08/202218:50","30.7",
"10/08/202219:00","29.5",
"10/08/202219:10","28.9",
"10/08/202219:20","29.2",
"10/08/202219:30","28.6",
"10/08/202219:40","27.6",
"10/08/202219:50","27.2",
"10/08/202220:00","27.2",
"10/08/202220:10","27.8",
"10/08/202220:20","27.2",
"10/08/202220:30","26.6",
"10/08/202220:40","25.9",
"10/08/202220:50","25.1",
"10/08/202221:00","24.4",
"10/08/202221:10","24.6",
"10/08/202221:20","25.2",
"10/08/202221:30","25.7",
"10/08/202221:40","26.1",
"10/08/202221:50","25.9",
"10/08/202222:00","26.1",
"10/08/202222:10","26.4",
"10/08/202222:20","25.9",
"10/08/202222:30","25.5",
"10/08/202222:40","26.1",
"10/08/202222:50","26.4",
"10/08/202223:00","26.3",
"10/08/202223:10","26.0",
"10/08/202223:20","26.1",
"10/08/202223:30","25.6",
"10/08/202223:40","25.3",
"10/08/202223:50","25.2",
"11/08/20220:00","24.8",
"11/08/20220:10","24.1",
"11/08/20220:20","24.1",
"11/08/20220:30","23.6",
"11/08/20220:40","23.1",
"11/08/20220:50","22.8",
"11/08/20221:00","22.6",
"11/08/20221:10","22.4",
"11/08/20221:20","22.1",
"11/08/20221:30","22.1",
"11/08/20221:40","22.2",
"11/08/20221:50","21.9",
"11/08/20222:00","21.5",
"11/08/20222:10","21.3",
"11/08/20222:20","21.0",
"11/08/20222:30","21.3",
"11/08/20222:40","21.6",
"11/08/20222:50","21.6",
"11/08/20223:00","21.4",
"11/08/20223:10","21.2",
"11/08/20223:20","21.0",
"11/08/20223:30","20.6",
"11/08/20223:40","20.3",
"11/08/20223:50","20.1",
"11/08/20224:00","19.9",
"11/08/20224:10","19.5",
"11/08/20224:20","19.4",
"11/08/20224:30","19.0",
"11/08/20224:40","18.7",
"11/08/20224:50","18.6",
"11/08/20225:00","18.5",
"11/08/20225:10","18.6",
"11/08/20225:20","18.3",
"11/08/20225:30","18.4",
"11/08/20225:40","18.5",
"11/08/20225:50","18.7",
"11/08/20226:00","18.9",
"11/08/20226:10","19.4",
"11/08/20226:20","19.7",
"11/08/20226:30","19.8",
"11/08/20226:40","20.1",
"11/08/20226:50","21.2",
"11/08/20227:00","22.1",
"11/08/20227:10","22.6",
"11/08/20227:20","23.1",
"11/08/20227:30","23.7",
"11/08/20227:40","24.2",
"11/08/20227:50","24.9",
"11/08/20228:00","25.0",
"11/08/20228:10","25.6",
"11/08/20228:20","26.1",
"11/08/20228:30","26.7",
"11/08/20228:40","26.9",
"11/08/20228:50","27.1",
"11/08/20229:00","27.6",
"11/08/20229:10","28.0",
"11/08/20229:20","28.5",
"11/08/20229:30","29.3",
"11/08/20229:40","29.9",
"11/08/20229:50","30.2",
"11/08/202210:00","30.1",
"11/08/202210:10","30.2",
"11/08/202210:20","30.0",
"11/08/202210:30","30.4",
"11/08/202210:40","30.6",
"11/08/202210:50","30.8",
"11/08/202211:00","30.9",
"11/08/202211:10","30.8",
"11/08/202211:20","30.4",
"11/08/202211:30","30.3",
"11/08/202211:40","30.7",
"11/08/202211:50","31.1",
"11/08/202212:00","31.6",
"11/08/202212:10","32.5",
"11/08/202212:20","32.7",
"11/08/202212:30","32.5",
"11/08/202212:40","32.8",
"11/08/202212:50","33.2",
"11/08/202213:00","33.7",
"11/08/202213:10","33.5",
"11/08/202213:20","34.0",
"11/08/202213:30","34.3",
"11/08/202213:40","34.6",
"11/08/202213:50","35.1",
"11/08/202214:00","34.8",
"11/08/202214:10","35.5",
"11/08/202214:20","35.9",
"11/08/202214:30","35.6",
"11/08/202214:40","35.2",
"11/08/202214:50","35.5",
"11/08/202215:00","35.4",
"11/08/202215:10","35.7",
"11/08/202215:20","35.5",
"11/08/202215:30","35.5",
"11/08/202215:40","35.5",
"11/08/202215:50","35.6",
"11/08/202216:00","35.7",
"11/08/202216:10","35.6",
"11/08/202216:20","35.6",
"11/08/202216:30","35.6",
"11/08/202216:40","35.4",
"11/08/202216:50","35.4",
"11/08/202217:00","35.3",
"11/08/202217:10","34.8",
"11/08/202217:20","34.4",
"11/08/202217:30","34.2",
"11/08/202217:40","33.7",
"11/08/202217:50","33.4",
"11/08/202218:00","33.2",
"11/08/202218:10","32.9",
"11/08/202218:20","32.7",
"11/08/202218:30","32.4",
"11/08/202218:40","32.1",
"11/08/202218:50","31.8",
"11/08/202219:00","31.6",
"11/08/202219:10","31.2",
"11/08/202219:20","30.4",
"11/08/202219:30","29.6",
"11/08/202219:40","28.6",
"11/08/202219:50","28.3",
"11/08/202220:00","28.4",
"11/08/202220:10","28.1",
"11/08/202220:20","27.4",
"11/08/202220:30","27.9",
"11/08/202220:40","28.1",
"11/08/202220:50","27.8",
"11/08/202221:00","27.1",
"11/08/202221:10","26.7",
"11/08/202221:20","26.4",
"11/08/202221:30","25.8",
"11/08/202221:40","26.2",
"11/08/202221:50","25.8",
"11/08/202222:00","25.3",
"11/08/202222:10","25.1",
"11/08/202222:20","24.7",
"11/08/202222:30","24.3",
"11/08/202222:40","23.9",
"11/08/202222:50","24.0",
"11/08/202223:00","23.4",
"11/08/202223:10","23.4",
"11/08/202223:20","23.2",
"11/08/202223:30","23.4",
"11/08/202223:40","23.5",
"11/08/202223:50","23.4",
"12/08/20220:00","22.9",
"12/08/20220:10","22.8",
"12/08/20220:20","23.3",
"12/08/20220:30","23.0",
"12/08/20220:40","22.4",
"12/08/20220:50","21.8",
"12/08/20221:00","21.8",
"12/08/20221:10","21.7",
"12/08/20221:20","21.2",
"12/08/20221:30","20.7",
"12/08/20221:40","20.5",
"12/08/20221:50","20.4",
"12/08/20222:00","20.3",
"12/08/20222:10","20.1",
"12/08/20222:20","19.7",
"12/08/20222:30","19.4",
"12/08/20222:40","19.2",
"12/08/20222:50","19.5",
"12/08/20223:00","19.1",
"12/08/20223:10","18.7",
"12/08/20223:20","18.4",
"12/08/20223:30","18.2",
"12/08/20223:40","18.1",
"12/08/20223:50","18.4",
"12/08/20224:00","18.0",
"12/08/20224:10","18.0",
"12/08/20224:20","18.1",
"12/08/20224:30","18.3",
"12/08/20224:40","18.6",
"12/08/20224:50","18.1",
"12/08/20225:00","17.7",
"12/08/20225:10","17.3",
"12/08/20225:20","17.3",
"12/08/20225:30","17.4",
"12/08/20225:40","17.2",
"12/08/20225:50","17.6",
"12/08/20226:00","18.3",
"12/08/20226:10","19.2",
"12/08/20226:20","20.6",
"12/08/20226:30","22.0",
"12/08/20226:40","22.4",
"12/08/20226:50","22.8",
"12/08/20227:00","22.8",
"12/08/20227:10","22.8",
"12/08/20227:20","23.1",
"12/08/20227:30","23.7",
"12/08/20227:40","24.2",
"12/08/20227:50","25.3",
"12/08/20228:00","25.7",
"12/08/20228:10","26.0",
"12/08/20228:20","26.3",
"12/08/20228:30","26.8",
"12/08/20228:40","27.6",
"12/08/20228:50","28.1",
"12/08/20229:00","28.5",
"12/08/20229:10","28.7",
"12/08/20229:20","29.0",
"12/08/20229:30","29.2",
"12/08/20229:40","29.6",
"12/08/20229:50","30.3",
"12/08/202210:00","30.7",
"12/08/202210:10","30.9",
"12/08/202210:20","31.3",
"12/08/202210:30","31.5",
"12/08/202210:40","32.1",
"12/08/202210:50","32.4",
"12/08/202211:00","32.8",
"12/08/202211:10","33.0",
"12/08/202211:20","33.3",
"12/08/202211:30","33.4",
"12/08/202211:40","33.7",
"12/08/202211:50","34.1",
"12/08/202212:00","34.5",
"12/08/202212:10","35.2",
"12/08/202212:20","35.5",
"12/08/202212:30","35.8",
"12/08/202212:40","35.6",
"12/08/202212:50","36.0",
"12/08/202213:00","35.8",
"12/08/202213:10","36.3",
"12/08/202213:20","36.3",
"12/08/202213:30","37.0",
"12/08/202213:40","37.0",
"12/08/202213:50","36.9",
"12/08/202214:00","36.7",
"12/08/202214:10","37.5",
"12/08/202214:20","37.8",
"12/08/202214:30","37.8",
"12/08/202214:40","37.9",
"12/08/202214:50","38.1",
"12/08/202215:00","38.0",
"12/08/202215:10","37.7",
"12/08/202215:20","37.6",
"12/08/202215:30","37.7",
"12/08/202215:40","37.9",
"12/08/202215:50","38.1",
"12/08/202216:00","38.2",
"12/08/202216:10","38.3",
"12/08/202216:20","38.3",
"12/08/202216:30","37.2",
"12/08/202216:40","36.8",
"12/08/202216:50","36.1",
"12/08/202217:00","35.2",
"12/08/202217:10","34.9",
"12/08/202217:20","34.8",
"12/08/202217:30","34.8",
"12/08/202217:40","34.5",
"12/08/202217:50","34.0",
"12/08/202218:00","33.6",
"12/08/202218:10","33.2",
"12/08/202218:20","32.9",
"12/08/202218:30","32.7",
"12/08/202218:40","32.3",
"12/08/202218:50","31.7",
"12/08/202219:00","31.4",
"12/08/202219:10","30.6",
"12/08/202219:20","29.6",
"12/08/202219:30","28.9",
"12/08/202219:40","28.3",
"12/08/202219:50","27.8",
"12/08/202220:00","27.3",
"12/08/202220:10","26.9",
"12/08/202220:20","26.8",
"12/08/202220:30","26.2",
"12/08/202220:40","25.9",
"12/08/202220:50","25.7",
"12/08/202221:00","25.3",
"12/08/202221:10","25.0",
"12/08/202221:20","24.7",
"12/08/202221:30","24.2",
"12/08/202221:40","23.8",
"12/08/202221:50","23.4",
"12/08/202222:00","23.2",
"12/08/202222:10","22.9",
"12/08/202222:20","22.6",
"12/08/202222:30","22.3",
"12/08/202222:40","22.0",
"12/08/202222:50","21.8",
"12/08/202223:00","21.6",
"12/08/202223:10","21.5",
"12/08/202223:20","21.3",
"12/08/202223:30","21.2",
"12/08/202223:40","21.1",
"12/08/202223:50","21.0",
"13/08/20220:00","20.8",
"13/08/20220:10","20.8",
"13/08/20220:20","20.7",
"13/08/20220:30","20.5",
"13/08/20220:40","20.5",
"13/08/20220:50","20.4",
"13/08/20221:00","20.3",
"13/08/20221:10","20.3",
"13/08/20221:20","20.2",
"13/08/20221:30","20.2",
"13/08/20221:40","20.1",
"13/08/20221:50","20.0",
"13/08/20222:00","19.9",
"13/08/20222:10","19.8",
"13/08/20222:20","19.8",
"13/08/20222:30","19.8",
"13/08/20222:40","19.5",
"13/08/20222:50","19.6",
"13/08/20223:00","19.5",
"13/08/20223:10","19.4",
"13/08/20223:20","19.3",
"13/08/20223:30","19.2",
"13/08/20223:40","19.0",
"13/08/20223:50","19.0",
"13/08/20224:00","19.2",
"13/08/20224:10","19.2",
"13/08/20224:20","19.1",
"13/08/20224:30","18.9",
"13/08/20224:40","18.8",
"13/08/20224:50","18.6",
"13/08/20225:00","18.2",
"13/08/20225:10","17.8",
"13/08/20225:20","17.6",
"13/08/20225:30","17.7",
"13/08/20225:40","17.8",
"13/08/20225:50","18.1",
"13/08/20226:00","18.4",
"13/08/20226:10","18.6",
"13/08/20226:20","19.1",
"13/08/20226:30","19.6",
"13/08/20226:40","20.1",
"13/08/20226:50","20.3",
"13/08/20227:00","20.5",
"13/08/20227:10","20.9",
"13/08/20227:20","21.1",
"13/08/20227:30","21.2",
"13/08/20227:40","21.2",
"13/08/20227:50","21.3",
"13/08/20228:00","21.6",
"13/08/20228:10","22.0",
"13/08/20228:20","22.3",
"13/08/20228:30","22.9",
"13/08/20228:40","23.5",
"13/08/20228:50","23.6",
"13/08/20229:00","23.9",
"13/08/20229:10","24.3",
"13/08/20229:20","25.0",
"13/08/20229:30","25.6",
"13/08/20229:40","26.4",
"13/08/20229:50","26.5",
"13/08/202210:00","27.4",
"13/08/202210:10","28.2",
"13/08/202210:20","28.4",
"13/08/202210:30","28.5",
"13/08/202210:40","29.0",
"13/08/202210:50","30.1",
"13/08/202211:00","30.4",
"13/08/202211:10","30.8",
"13/08/202211:20","31.1",
"13/08/202211:30","31.4",
"13/08/202211:40","31.9",
"13/08/202211:50","32.5",
"13/08/202212:00","32.6",
"13/08/202212:10","33.3",
"13/08/202212:20","33.6",
"13/08/202212:30","33.6",
"13/08/202212:40","33.8",
"13/08/202212:50","33.8",
"13/08/202213:00","34.5",
"13/08/202213:10","34.6",
"13/08/202213:20","34.9",
"13/08/202213:30","34.7",
"13/08/202213:40","34.7",
"13/08/202213:50","34.5",
"13/08/202214:00","34.5",
"13/08/202214:10","34.6",
"13/08/202214:20","34.8",
"13/08/202214:30","35.1",
"13/08/202214:40","35.3",
"13/08/202214:50","35.0",
"13/08/202215:00","34.9",
"13/08/202215:10","34.8",
"13/08/202215:20","34.6",
"13/08/202215:30","34.8",
"13/08/202215:40","34.6",
"13/08/202215:50","34.2",
"13/08/202216:00","33.7",
"13/08/202216:10","33.3",
"13/08/202216:20","32.9",
"13/08/202216:30","32.9",
"13/08/202216:40","32.8",
"13/08/202216:50","32.9",
"13/08/202217:00","32.9",
"13/08/202217:10","32.7",
"13/08/202217:20","32.6",
"13/08/202217:30","31.0",
"13/08/202217:40","29.9",
"13/08/202217:50","29.8",
"13/08/202218:00","29.6",
"13/08/202218:10","29.4",
"13/08/202218:20","29.3",
"13/08/202218:30","29.4",
"13/08/202218:40","29.3",
"13/08/202218:50","29.0",
"13/08/202219:00","29.7",
"13/08/202219:10","30.1",
"13/08/202219:20","29.8",
"13/08/202219:30","29.4",
"13/08/202219:40","29.2",
"13/08/202219:50","28.9",
"13/08/202220:00","28.5",
"13/08/202220:10","28.3",
"13/08/202220:20","27.9",
"13/08/202220:30","27.5",
"13/08/202220:40","27.4",
"13/08/202220:50","27.2",
"13/08/202221:00","26.9",
"13/08/202221:10","25.8",
"13/08/202221:20","24.2",
"13/08/202221:30","23.2",
"13/08/202221:40","22.4",
"13/08/202221:50","21.7",
"13/08/202222:00","21.2",
"13/08/202222:10","21.2",
