98%">"FECHA","TEMPERATURA",
"07/03/202210:10","4.7",
"07/03/202210:20","5.1",
"07/03/202210:30","5.3",
"07/03/202210:40","5.5",
"07/03/202210:50","5.8",
"07/03/202211:00","6.4",
"07/03/202211:10","6.6",
"07/03/202211:20","6.4",
"07/03/202211:30","6.7",
"07/03/202211:40","7.0",
"07/03/202211:50","7.5",
"07/03/202212:00","7.6",
"07/03/202212:10","7.6",
"07/03/202212:20","7.6",
"07/03/202212:30","7.5",
"07/03/202212:40","7.8",
"07/03/202212:50","8.1",
"07/03/202213:00","8.3",
"07/03/202213:10","8.8",
"07/03/202213:20","9.0",
"07/03/202213:30","8.8",
"07/03/202213:40","8.5",
"07/03/202213:50","8.6",
"07/03/202214:00","8.5",
"07/03/202214:10","8.4",
"07/03/202214:20","8.3",
"07/03/202214:30","8.5",
"07/03/202214:40","8.3",
"07/03/202214:50","8.3",
"07/03/202215:00","8.3",
"07/03/202215:10","8.1",
"07/03/202215:20","8.0",
"07/03/202215:30","8.0",
"07/03/202215:40","8.1",
"07/03/202215:50","8.2",
"07/03/202216:00","8.2",
"07/03/202216:10","8.3",
"07/03/202216:20","8.4",
"07/03/202216:30","8.2",
"07/03/202216:40","8.2",
"07/03/202216:50","8.1",
"07/03/202217:00","8.0",
"07/03/202217:10","7.9",
"07/03/202217:20","7.9",
"07/03/202217:30","7.8",
"07/03/202217:40","7.7",
"07/03/202217:50","7.5",
"07/03/202218:00","7.5",
"07/03/202218:10","7.4",
"07/03/202218:20","7.3",
"07/03/202218:30","7.1",
"07/03/202218:40","7.1",
"07/03/202218:50","7.0",
"07/03/202219:00","6.9",
"07/03/202219:10","6.9",
"07/03/202219:20","6.8",
"07/03/202219:30","6.8",
"07/03/202219:40","6.8",
"07/03/202219:50","6.8",
"07/03/202220:00","6.8",
"07/03/202220:10","6.8",
"07/03/202220:20","6.9",
"07/03/202220:30","6.9",
"07/03/202220:40","6.8",
"07/03/202220:50","6.9",
"07/03/202221:00","7.0",
"07/03/202221:10","7.1",
"07/03/202221:20","7.0",
"07/03/202221:30","7.1",
"07/03/202221:40","7.1",
"07/03/202221:50","7.1",
"07/03/202222:00","7.0",
"07/03/202222:10","6.8",
"07/03/202222:20","6.6",
"07/03/202222:30","6.7",
"07/03/202222:40","6.7",
"07/03/202222:50","6.9",
"07/03/202223:00","6.9",
"07/03/202223:10","7.0",
"07/03/202223:20","7.2",
"07/03/202223:30","7.2",
"07/03/202223:40","7.1",
"07/03/202223:50","7.2",
"08/03/20220:00","7.2",
"08/03/20220:10","7.2",
"08/03/20220:20","7.2",
"08/03/20220:30","7.2",
"08/03/20220:40","7.0",
"08/03/20220:50","6.9",
"08/03/20221:00","6.9",
"08/03/20221:10","7.0",
"08/03/20221:20","7.0",
"08/03/20221:30","7.0",
"08/03/20221:40","7.0",
"08/03/20221:50","7.1",
"08/03/20222:00","7.1",
"08/03/20222:10","7.1",
"08/03/20222:20","7.1",
"08/03/20222:30","7.1",
"08/03/20222:40","7.0",
"08/03/20222:50","7.0",
"08/03/20223:00","6.9",
"08/03/20223:10","6.9",
"08/03/20223:20","6.9",
"08/03/20223:30","6.9",
"08/03/20223:40","6.9",
"08/03/20223:50","6.9",
"08/03/20224:00","6.9",
"08/03/20224:10","6.9",
"08/03/20224:20","6.9",
"08/03/20224:30","7.0",
"08/03/20224:40","7.0",
"08/03/20224:50","7.0",
"08/03/20225:00","7.0",
"08/03/20225:10","7.0",
"08/03/20225:20","6.9",
"08/03/20225:30","6.9",
"08/03/20225:40","6.8",
"08/03/20225:50","6.8",
"08/03/20226:00","6.6",
"08/03/20226:10","6.6",
"08/03/20226:20","6.5",
"08/03/20226:30","6.5",
"08/03/20226:40","6.5",
"08/03/20226:50","6.5",
"08/03/20227:00","6.4",
"08/03/20227:10","6.3",
"08/03/20227:20","6.3",
"08/03/20227:30","6.3",
"08/03/20227:40","6.2",
"08/03/20227:50","6.2",
"08/03/20228:00","6.1",
"08/03/20228:10","6.2",
"08/03/20228:20","6.3",
"08/03/20228:30","6.3",
"08/03/20228:40","6.3",
"08/03/20228:50","6.3",
"08/03/20229:00","6.3",
"08/03/20229:10","6.2",
"08/03/20229:20","6.2",
"08/03/20229:30","6.4",
"08/03/20229:40","6.4",
"08/03/20229:50","6.5",
"08/03/202210:00","6.6",
"08/03/202210:10","6.7",
"08/03/202210:20","6.8",
"08/03/202210:30","7.0",
"08/03/202210:40","7.2",
"08/03/202210:50","7.3",
"08/03/202211:00","7.5",
"08/03/202211:10","7.6",
"08/03/202211:20","7.3",
"08/03/202211:30","6.8",
"08/03/202211:40","6.1",
"08/03/202211:50","5.9",
"08/03/202212:00","5.8",
"08/03/202212:10","5.7",
"08/03/202212:20","5.9",
"08/03/202212:30","6.6",
"08/03/202212:40","7.3",
"08/03/202212:50","7.5",
"08/03/202213:00","7.5",
"08/03/202213:10","7.9",
"08/03/202213:20","8.1",
"08/03/202213:30","7.9",
"08/03/202213:40","7.8",
"08/03/202213:50","7.9",
"08/03/202214:00","8.5",
"08/03/202214:10","8.6",
"08/03/202214:20","8.6",
"08/03/202214:30","8.6",
"08/03/202214:40","8.9",
"08/03/202214:50","8.7",
"08/03/202215:00","8.6",
"08/03/202215:10","8.7",
"08/03/202215:20","9.3",
"08/03/202215:30","9.7",
"08/03/202215:40","10.0",
"08/03/202215:50","9.8",
"08/03/202216:00","10.0",
"08/03/202216:10","10.1",
"08/03/202216:20","10.4",
"08/03/202216:30","10.5",
"08/03/202216:40","10.1",
"08/03/202216:50","9.5",
"08/03/202217:00","9.1",
"08/03/202217:10","8.9",
"08/03/202217:20","8.7",
"08/03/202217:30","8.5",
"08/03/202217:40","8.3",
"08/03/202217:50","8.2",
"08/03/202218:00","7.9",
"08/03/202218:10","7.6",
"08/03/202218:20","7.3",
"08/03/202218:30","7.2",
"08/03/202218:40","7.0",
"08/03/202218:50","6.8",
"08/03/202219:00","6.8",
"08/03/202219:10","6.7",
"08/03/202219:20","6.6",
"08/03/202219:30","6.6",
"08/03/202219:40","6.7",
"08/03/202219:50","6.6",
"08/03/202220:00","6.3",
"08/03/202220:10","6.0",
"08/03/202220:20","5.2",
"08/03/202220:30","4.6",
"08/03/202220:40","3.8",
"08/03/202220:50","3.4",
"08/03/202221:00","3.3",
"08/03/202221:10","2.8",
"08/03/202221:20","2.3",
"08/03/202221:30","3.0",
"08/03/202221:40","2.7",
"08/03/202221:50","2.8",
"08/03/202222:00","2.3",
"08/03/202222:10","2.0",
"08/03/202222:20","1.7",
"08/03/202222:30","1.6",
"08/03/202222:40","1.3",
"08/03/202222:50","1.7",
"08/03/202223:00","1.3",
"08/03/202223:10","0.9",
"08/03/202223:20","0.7",
"08/03/202223:30","1.5",
"08/03/202223:40","0.8",
"08/03/202223:50","0.6",
"09/03/20220:00","0.6",
"09/03/20220:10","0.8",
"09/03/20220:20","1.1",
"09/03/20220:30","0.3",
"09/03/20220:40","0.1",
"09/03/20220:50","0.2",
"09/03/20221:00","0.4",
"09/03/20221:10","0.1",
"09/03/20221:20","-0.4",
"09/03/20221:30","-0.6",
"09/03/20221:40","-0.5",
"09/03/20221:50","-0.5",
"09/03/20222:00","-0.7",
"09/03/20222:10","-0.8",
"09/03/20222:20","-0.7",
"09/03/20222:30","-0.5",
"09/03/20222:40","-0.4",
"09/03/20222:50","-0.8",
"09/03/20223:00","-1.2",
"09/03/20223:10","-1.3",
"09/03/20223:20","-1.4",
"09/03/20223:30","-1.2",
"09/03/20223:40","-1.5",
"09/03/20223:50","-1.4",
"09/03/20224:00","-1.3",
"09/03/20224:10","-1.2",
"09/03/20224:20","-1.2",
"09/03/20224:30","-1.4",
"09/03/20224:40","-1.4",
"09/03/20224:50","-1.2",
"09/03/20225:00","-0.4",
"09/03/20225:10","-0.3",
"09/03/20225:20","-0.6",
"09/03/20225:30","-0.7",
"09/03/20225:40","-1.0",
"09/03/20225:50","-1.5",
"09/03/20226:00","-1.5",
"09/03/20226:10","-1.7",
"09/03/20226:20","-1.6",
"09/03/20226:30","-1.9",
"09/03/20226:40","-2.0",
"09/03/20226:50","-2.0",
"09/03/20227:00","-1.6",
"09/03/20227:10","-1.0",
"09/03/20227:20","-0.0",
"09/03/20227:30","0.6",
"09/03/20227:40","0.6",
"09/03/20227:50","1.0",
"09/03/20228:00","1.3",
"09/03/20228:10","1.4",
"09/03/20228:20","1.8",
"09/03/20228:30","1.8",
"09/03/20228:40","2.2",
"09/03/20228:50","2.7",
"09/03/20229:00","3.1",
"09/03/20229:10","3.4",
"09/03/20229:20","3.9",
"09/03/20229:30","4.8",
"09/03/20229:40","5.3",
"09/03/20229:50","5.6",
"09/03/202210:00","5.9",
"09/03/202210:10","6.4",
"09/03/202210:20","7.4",
"09/03/202210:30","7.9",
"09/03/202210:40","8.2",
"09/03/202210:50","8.9",
"09/03/202211:00","9.5",
"09/03/202211:10","10.0",
"09/03/202211:20","10.4",
"09/03/202211:30","10.4",
"09/03/202211:40","10.6",
"09/03/202211:50","10.7",
"09/03/202212:00","11.0",
"09/03/202212:10","11.3",
"09/03/202212:20","11.3",
"09/03/202212:30","11.4",
"09/03/202212:40","11.6",
"09/03/202212:50","11.7",
"09/03/202213:00","11.9",
"09/03/202213:10","11.6",
"09/03/202213:20","11.3",
"09/03/202213:30","11.1",
"09/03/202213:40","11.0",
"09/03/202213:50","11.1",
"09/03/202214:00","11.0",
"09/03/202214:10","10.8",
"09/03/202214:20","10.9",
"09/03/202214:30","10.9",
"09/03/202214:40","10.9",
"09/03/202214:50","10.9",
"09/03/202215:00","10.9",
"09/03/202215:10","10.9",
"09/03/202215:20","10.9",
"09/03/202215:30","10.9",
"09/03/202215:40","10.9",
"09/03/202215:50","10.9",
"09/03/202216:00","10.9",
"09/03/202216:10","10.8",
"09/03/202216:20","10.8",
"09/03/202216:30","10.8",
"09/03/202216:40","10.7",
"09/03/202216:50","10.5",
"09/03/202217:00","10.2",
"09/03/202217:10","10.0",
"09/03/202217:20","9.8",
"09/03/202217:30","9.6",
"09/03/202217:40","9.2",
"09/03/202217:50","9.3",
"09/03/202218:00","9.2",
"09/03/202218:10","9.0",
"09/03/202218:20","8.9",
"09/03/202218:30","8.6",
"09/03/202218:40","8.5",
"09/03/202218:50","9.3",
"09/03/202219:00","9.9",
"09/03/202219:10","9.9",
"09/03/202219:20","9.8",
"09/03/202219:30","9.9",
"09/03/202219:40","9.9",
"09/03/202219:50","9.8",
"09/03/202220:00","9.9",
"09/03/202220:10","9.9",
"09/03/202220:20","9.8",
"09/03/202220:30","9.8",
"09/03/202220:40","9.7",
"09/03/202220:50","9.7",
"09/03/202221:00","9.8",
"09/03/202221:10","9.9",
"09/03/202221:20","9.8",
"09/03/202221:30","9.8",
"09/03/202221:40","9.7",
"09/03/202221:50","9.6",
"09/03/202222:00","9.8",
"09/03/202222:10","9.7",
"09/03/202222:20","9.6",
"09/03/202222:30","9.8",
"09/03/202222:40","9.8",
"09/03/202222:50","9.9",
"09/03/202223:00","9.8",
"09/03/202223:10","9.8",
"09/03/202223:20","9.8",
"09/03/202223:30","9.8",
"09/03/202223:40","9.7",
"09/03/202223:50","9.7",
"10/03/20220:00","9.7",
"10/03/20220:10","9.5",
"10/03/20220:20","9.4",
"10/03/20220:30","9.3",
"10/03/20220:40","9.0",
"10/03/20220:50","8.6",
"10/03/20221:00","8.6",
"10/03/20221:10","8.8",
"10/03/20221:20","8.7",
"10/03/20221:30","8.7",
"10/03/20221:40","8.9",
"10/03/20221:50","8.9",
"10/03/20222:00","8.9",
"10/03/20222:10","9.0",
"10/03/20222:20","9.0",
"10/03/20222:30","9.1",
"10/03/20222:40","9.0",
"10/03/20222:50","9.0",
"10/03/20223:00","8.8",
"10/03/20223:10","8.7",
"10/03/20223:20","8.7",
"10/03/20223:30","8.7",
"10/03/20223:40","8.8",
"10/03/20223:50","8.8",
"10/03/20224:00","8.9",
"10/03/20224:10","8.9",
"10/03/20224:20","8.9",
"10/03/20224:30","8.9",
"10/03/20224:40","8.6",
"10/03/20224:50","7.9",
"10/03/20225:00","7.5",
"10/03/20225:10","7.6",
"10/03/20225:20","7.4",
"10/03/20225:30","7.4",
"10/03/20225:40","7.6",
"10/03/20225:50","7.6",
"10/03/20226:00","7.3",
"10/03/20226:10","7.2",
"10/03/20226:20","7.6",
"10/03/20226:30","7.6",
"10/03/20226:40","7.5",
"10/03/20226:50","7.5",
"10/03/20227:00","7.5",
"10/03/20227:10","7.4",
"10/03/20227:20","7.4",
"10/03/20227:30","7.5",
"10/03/20227:40","7.7",
"10/03/20227:50","7.7",
"10/03/20228:00","7.8",
"10/03/20228:10","7.8",
"10/03/20228:20","7.9",
"10/03/20228:30","8.1",
"10/03/20228:40","8.2",
"10/03/20228:50","8.3",
"10/03/20229:00","8.3",
"10/03/20229:10","8.7",
"10/03/20229:20","9.0",
"10/03/20229:30","9.0",
"10/03/20229:40","9.1",
"10/03/20229:50","9.1",
"10/03/202210:00","9.2",
"10/03/202210:10","9.4",
"10/03/202210:20","9.6",
"10/03/202210:30","9.7",
"10/03/202210:40","10.0",
"10/03/202210:50","10.5",
"10/03/202211:00","11.0",
"10/03/202211:10","11.1",
"10/03/202211:20","10.8",
"10/03/202211:30","11.1",
"10/03/202211:40","11.4",
"10/03/202211:50","12.3",
"10/03/202212:00","12.8",
"10/03/202212:10","12.8",
"10/03/202212:20","12.8",
"10/03/202212:30","12.7",
"10/03/202212:40","12.4",
"10/03/202212:50","12.2",
"10/03/202213:00","12.2",
"10/03/202213:10","12.2",
"10/03/202213:20","12.3",
"10/03/202213:30","12.6",
"10/03/202213:40","12.6",
"10/03/202213:50","12.6",
"10/03/202214:00","12.6",
"10/03/202214:10","12.8",
"10/03/202214:20","12.7",
"10/03/202214:30","12.7",
"10/03/202214:40","12.7",
"10/03/202214:50","13.1",
"10/03/202215:00","13.4",
"10/03/202215:10","13.2",
"10/03/202215:20","13.1",
"10/03/202215:30","12.9",
"10/03/202215:40","12.8",
"10/03/202215:50","12.7",
"10/03/202216:00","12.7",
"10/03/202216:10","12.6",
"10/03/202216:20","12.5",
"10/03/202216:30","12.5",
"10/03/202216:40","12.3",
"10/03/202216:50","12.2",
"10/03/202217:00","12.2",
"10/03/202217:10","12.2",
"10/03/202217:20","12.1",
"10/03/202217:30","11.8",
"10/03/202217:40","11.9",
"10/03/202217:50","11.7",
"10/03/202218:00","11.5",
"10/03/202218:10","11.5",
"10/03/202218:20","11.5",
"10/03/202218:30","11.4",
"10/03/202218:40","11.4",
"10/03/202218:50","11.3",
"10/03/202219:00","11.2",
"10/03/202219:10","11.2",
"10/03/202219:20","11.2",
"10/03/202219:30","11.1",
"10/03/202219:40","11.0",
"10/03/202219:50","10.9",
"10/03/202220:00","11.0",
"10/03/202220:10","10.9",
"10/03/202220:20","10.8",
"10/03/202220:30","10.8",
"10/03/202220:40","10.7",
"10/03/202220:50","10.5",
"10/03/202221:00","10.4",
"10/03/202221:10","10.3",
"10/03/202221:20","10.3",
"10/03/202221:30","10.4",
"10/03/202221:40","10.4",
"10/03/202221:50","10.3",
"10/03/202222:00","10.3",
"10/03/202222:10","10.2",
"10/03/202222:20","10.2",
"10/03/202222:30","10.1",
"10/03/202222:40","10.2",
"10/03/202222:50","10.2",
"10/03/202223:00","10.1",
"10/03/202223:10","10.1",
"10/03/202223:20","10.3",
"10/03/202223:30","10.4",
"10/03/202223:40","10.4",
"10/03/202223:50","10.2",
"11/03/20220:00","10.0",
"11/03/20220:10","9.9",
"11/03/20220:20","9.8",
"11/03/20220:30","9.7",
"11/03/20220:40","9.7",
"11/03/20220:50","9.7",
"11/03/20221:00","9.6",
"11/03/20221:10","9.5",
"11/03/20221:20","9.6",
"11/03/20221:30","9.7",
"11/03/20221:40","9.6",
"11/03/20221:50","9.5",
"11/03/20222:00","9.3",
"11/03/20222:10","9.1",
"11/03/20222:20","9.0",
"11/03/20222:30","9.0",
"11/03/20222:40","9.1",
"11/03/20222:50","9.2",
"11/03/20223:00","9.1",
"11/03/20223:10","9.0",
"11/03/20223:20","9.1",
"11/03/20223:30","9.0",
"11/03/20223:40","9.0",
"11/03/20223:50","9.0",
"11/03/20224:00","9.0",
"11/03/20224:10","9.0",
"11/03/20224:20","9.2",
"11/03/20224:30","9.1",
"11/03/20224:40","9.1",
"11/03/20224:50","9.0",
"11/03/20225:00","9.0",
"11/03/20225:10","9.1",
"11/03/20225:20","9.1",
"11/03/20225:30","9.2",
"11/03/20225:40","9.1",
"11/03/20225:50","9.1",
"11/03/20226:00","9.2",
"11/03/20226:10","9.2",
"11/03/20226:20","9.3",
"11/03/20226:30","9.2",
"11/03/20226:40","9.2",
"11/03/20226:50","9.0",
"11/03/20227:00","9.1",
"11/03/20227:10","9.0",
"11/03/20227:20","9.1",
"11/03/20227:30","9.3",
"11/03/20227:40","9.2",
"11/03/20227:50","9.2",
"11/03/20228:00","9.3",
"11/03/20228:10","9.2",
"11/03/20228:20","9.3",
"11/03/20228:30","9.5",
"11/03/20228:40","9.5",
"11/03/20228:50","9.6",
"11/03/20229:00","9.6",
"11/03/20229:10","9.6",
"11/03/20229:20","9.6",
"11/03/20229:30","9.6",
"11/03/20229:40","9.6",
"11/03/20229:50","9.7",
"11/03/202210:00","9.8",
"11/03/202210:10","10.0",
"11/03/202210:20","10.1",
"11/03/202210:30","10.0",
"11/03/202210:40","10.2",
"11/03/202210:50","10.3",
"11/03/202211:00","10.4",
"11/03/202211:10","10.3",
"11/03/202211:20","10.1",
"11/03/202211:30","10.0",
"11/03/202211:40","9.9",
"11/03/202211:50","9.9",
"11/03/202212:00","9.9",
"11/03/202212:10","9.9",
"11/03/202212:20","9.9",
"11/03/202212:30","10.0",
"11/03/202212:40","10.0",
"11/03/202212:50","9.8",
"11/03/202213:00","9.9",
"11/03/202213:10","10.3",
"11/03/202213:20","10.5",
"11/03/202213:30","10.8",
"11/03/202213:40","11.2",
"11/03/202213:50","11.1",
"11/03/202214:00","11.2",
"11/03/202214:10","11.6",
"11/03/202214:20","12.0",
"11/03/202214:30","12.5",
"11/03/202214:40","12.0",
"11/03/202214:50","11.9",
"11/03/202215:00","11.8",
"11/03/202215:10","11.8",
"11/03/202215:20","11.8",
"11/03/202215:30","11.8",
"11/03/202215:40","11.7",
"11/03/202215:50","11.5",
"11/03/202216:00","11.1",
"11/03/202216:10","10.6",
"11/03/202216:20","10.6",
"11/03/202216:30","10.6",
"11/03/202216:40","10.6",
"11/03/202216:50","10.6",
"11/03/202217:00","10.8",
"11/03/202217:10","10.6",
"11/03/202217:20","10.4",
"11/03/202217:30","10.4",
"11/03/202217:40","10.3",
"11/03/202217:50","10.0",
"11/03/202218:00","9.8",
"11/03/202218:10","9.6",
"11/03/202218:20","9.5",
"11/03/202218:30","9.4",
"11/03/202218:40","9.2",
"11/03/202218:50","9.2",
"11/03/202219:00","9.1",
"11/03/202219:10","8.9",
"11/03/202219:20","8.6",
"11/03/202219:30","8.3",
"11/03/202219:40","8.2",
"11/03/202219:50","8.1",
"11/03/202220:00","8.1",
"11/03/202220:10","8.6",
"11/03/202220:20","8.9",
"11/03/202220:30","8.9",
"11/03/202220:40","8.8",
"11/03/202220:50","8.8",
"11/03/202221:00","8.7",
"11/03/202221:10","8.2",
"11/03/202221:20","8.1",
"11/03/202221:30","7.7",
"11/03/202221:40","7.5",
"11/03/202221:50","7.3",
"11/03/202222:00","6.9",
"11/03/202222:10","6.9",
"11/03/202222:20","6.8",
"11/03/202222:30","6.6",
"11/03/202222:40","6.2",
"11/03/202222:50","6.0",
"11/03/202223:00","6.0",
"11/03/202223:10","5.9",
"11/03/202223:20","5.8",
"11/03/202223:30","5.7",
"11/03/202223:40","5.6",
"11/03/202223:50","5.5",
"12/03/20220:00","5.4",
"12/03/20220:10","5.3",
"12/03/20220:20","5.2",
"12/03/20220:30","5.1",
"12/03/20220:40","4.9",
"12/03/20220:50","4.8",
"12/03/20221:00","4.7",
"12/03/20221:10","4.6",
"12/03/20221:20","4.6",
"12/03/20221:30","4.5",
"12/03/20221:40","4.3",
"12/03/20221:50","4.1",
"12/03/20222:00","3.8",
"12/03/20222:10","3.8",
"12/03/20222:20","3.8",
"12/03/20222:30","3.8",
"12/03/20222:40","3.7",
"12/03/20222:50","3.6",
"12/03/20223:00","3.6",
"12/03/20223:10","3.6",
"12/03/20223:20","3.5",
"12/03/20223:30","3.5",
"12/03/20223:40","3.4",
"12/03/20223:50","3.3",
"12/03/20224:00","3.3",
"12/03/20224:10","3.3",
"12/03/20224:20","3.2",
"12/03/20224:30","3.1",
"12/03/20224:40","3.0",
"12/03/20224:50","2.9",
"12/03/20225:00","2.6",
"12/03/20225:10","2.4",
"12/03/20225:20","2.0",
"12/03/20225:30","1.7",
"12/03/20225:40","1.8",
"12/03/20225:50","1.7",
"12/03/20226:00","1.4",
"12/03/20226:10","1.7",
"12/03/20226:20","1.5",
"12/03/20226:30","1.1",
"12/03/20226:40","1.2",
"12/03/20226:50","1.3",
"12/03/20227:00","1.3",
"12/03/20227:10","1.4",
"12/03/20227:20","1.7",
"12/03/20227:30","2.2",
"12/03/20227:40","2.8",
"12/03/20227:50","3.0",
"12/03/20228:00","3.8",
"12/03/20228:10","4.0",
"12/03/20228:20","4.1",
"12/03/20228:30","4.0",
"12/03/20228:40","4.2",
"12/03/20228:50","4.8",
"12/03/20229:00","5.0",
"12/03/20229:10","5.2",
"12/03/20229:20","5.5",
"12/03/20229:30","5.8",
"12/03/20229:40","6.3",
"12/03/20229:50","6.6",
"12/03/202210:00","7.0",
"12/03/202210:10","7.5",
"12/03/202210:20","8.0",
"12/03/202210:30","8.1",
"12/03/202210:40","8.8",
"12/03/202210:50","8.8",
"12/03/202211:00","9.5",
"12/03/202211:10","9.3",
"12/03/202211:20","9.9",
"12/03/202211:30","10.5",
"12/03/202211:40","10.9",
"12/03/202211:50","10.7",
"12/03/202212:00","11.0",
"12/03/202212:10","11.2",
"12/03/202212:20","11.4",
"12/03/202212:30","11.7",
"12/03/202212:40","11.8",
"12/03/202212:50","12.2",
"12/03/202213:00","12.1",
"12/03/202213:10","11.5",
"12/03/202213:20","11.4",
"12/03/202213:30","12.0",
"12/03/202213:40","12.5",
"12/03/202213:50","12.9",
"12/03/202214:00","13.3",
"12/03/202214:10","13.1",
"12/03/202214:20","13.4",
"12/03/202214:30","13.4",
"12/03/202214:40","13.9",
"12/03/202214:50","13.4",
"12/03/202215:00","13.6",
"12/03/202215:10","13.4",
"12/03/202215:20","12.8",
"12/03/202215:30","12.6",
"12/03/202215:40","12.5",
"12/03/202215:50","12.5",
"12/03/202216:00","12.3",
"12/03/202216:10","12.2",
"12/03/202216:20","12.3",
"12/03/202216:30","12.3",
"12/03/202216:40","12.6",
"12/03/202216:50","12.5",
"12/03/202217:00","12.1",
"12/03/202217:10","12.2",
"12/03/202217:20","12.3",
"12/03/202217:30","11.8",
"12/03/202217:40","11.5",
"12/03/202217:50","11.3",
"12/03/202218:00","11.0",
"12/03/202218:10","10.7",
"12/03/202218:20","10.5",
"12/03/202218:30","10.4",
"12/03/202218:40","10.6",
"12/03/202218:50","10.7",
"12/03/202219:00","10.6",
"12/03/202219:10","10.8",
"12/03/202219:20","10.7",
"12/03/202219:30","10.6",
"12/03/202219:40","10.4",
"12/03/202219:50","9.7",
"12/03/202220:00","10.3",
"12/03/202220:10","10.7",
"12/03/202220:20","10.2",
"12/03/202220:30","9.9",
"12/03/202220:40","9.1",
"12/03/202220:50","8.5",
"12/03/202221:00","8.0",
"12/03/202221:10","7.9",
"12/03/202221:20","8.1",
"12/03/202221:30","8.2",
"12/03/202221:40","8.4",
"12/03/202221:50","9.3",
"12/03/202222:00","10.0",
"12/03/202222:10","10.9",
"12/03/202222:20","11.1",
"12/03/202222:30","11.0",
"12/03/202222:40","11.0",
"12/03/202222:50","10.7",
"12/03/202223:00","10.6",
"12/03/202223:10","10.5",
"12/03/202223:20","10.4",
"12/03/202223:30","10.2",
"12/03/202223:40","10.1",
"12/03/202223:50","10.0",
"13/03/20220:00","9.9",
"13/03/20220:10","9.8",
"13/03/20220:20","10.2",
"13/03/20220:30","10.1",
"13/03/20220:40","9.9",
"13/03/20220:50","10.1",
"13/03/20221:00","10.0",
"13/03/20221:10","10.0",
"13/03/20221:20","10.0",
"13/03/20221:30","9.8",
"13/03/20221:40","9.8",
"13/03/20221:50","9.8",
"13/03/20222:00","9.6",
"13/03/20222:10","9.4",
"13/03/20222:20","9.3",
"13/03/20222:30","9.2",
"13/03/20222:40","8.8",
"13/03/20222:50","8.4",
"13/03/20223:00","8.1",
"13/03/20223:10","7.8",
"13/03/20223:20","7.5",
"13/03/20223:30","7.2",
"13/03/20223:40","7.1",
"13/03/20223:50","7.0",
"13/03/20224:00","5.8",
"13/03/20224:10","4.4",
"13/03/20224:20","4.1",
"13/03/20224:30","4.0",
"13/03/20224:40","4.1",
"13/03/20224:50","4.1",
"13/03/20225:00","4.1",
"13/03/20225:10","4.1",
"13/03/20225:20","4.1",
"13/03/20225:30","4.1",
"13/03/20225:40","4.2",
"13/03/20225:50","4.2",
"13/03/20226:00","4.2",
"13/03/20226:10","4.2",
"13/03/20226:20","4.2",
"13/03/20226:30","4.2",
"13/03/20226:40","4.2",
"13/03/20226:50","4.2",
"13/03/20227:00","4.2",
"13/03/20227:10","4.2",
"13/03/20227:20","4.3",
"13/03/20227:30","4.2",
"13/03/20227:40","4.1",
"13/03/20227:50","3.8",
"13/03/20228:00","3.7",
"13/03/20228:10","3.7",
"13/03/20228:20","3.7",
"13/03/20228:30","3.9",
"13/03/20228:40","4.0",
"13/03/20228:50","4.0",
"13/03/20229:00","4.3",
"13/03/20229:10","4.8",
"13/03/20229:20","5.3",
"13/03/20229:30","5.2",
"13/03/20229:40","5.1",
"13/03/20229:50","5.1",
"13/03/202210:00","5.2",
"13/03/202210:10","5.2",
"13/03/202210:20","5.5",
"13/03/202210:30","5.6",
"13/03/202210:40","6.0",
"13/03/202210:50","6.3",
"13/03/202211:00","7.0",
"13/03/202211:10","7.4",
"13/03/202211:20","7.8",
"13/03/202211:30","8.3",
"13/03/202211:40","8.4",
"13/03/202211:50","8.9",
"13/03/202212:00","8.9",
"13/03/202212:10","9.2",
"13/03/202212:20","9.2",
"13/03/202212:30","9.7",
"13/03/202212:40","10.0",
"13/03/202212:50","10.0",
"13/03/202213:00","10.0",
"13/03/202213:10","10.1",
"13/03/202213:20","10.3",
"13/03/202213:30","10.2",
"13/03/202213:40","10.5",
"13/03/202213:50","11.0",
"13/03/202214:00","10.9",
"13/03/202214:10","10.9",
"13/03/202214:20","11.4",
"13/03/202214:30","11.6",
"13/03/202214:40","11.5",
"13/03/202214:50","11.7",
"13/03/202215:00","11.7",
"13/03/202215:10","11.7",
"13/03/202215:20","11.8",
"13/03/202215:30","11.7",
"13/03/202215:40","12.0",
"13/03/202215:50","11.9",
"13/03/202216:00","12.1",
"13/03/202216:10","11.9",
"13/03/202216:20","11.9",
"13/03/202216:30","11.9",
"13/03/202216:40","12.0",
"13/03/202216:50","12.1",
"13/03/202217:00","11.9",
"13/03/202217:10","11.8",
"13/03/202217:20","11.7",
"13/03/202217:30","11.4",
"13/03/202217:40","11.1",
"13/03/202217:50","10.6",
"13/03/202218:00","10.2",
"13/03/202218:10","9.9",
"13/03/202218:20","9.4",
"13/03/202218:30","8.8",
"13/03/202218:40","8.8",
"13/03/202218:50","8.6",
"13/03/202219:00","8.5",
"13/03/202219:10","8.5",
"13/03/202219:20","8.0",
"13/03/202219:30","7.0",
"13/03/202219:40","6.2",
"13/03/202219:50","5.7",
"13/03/202220:00","5.5",
"13/03/202220:10","5.8",
"13/03/202220:20","5.6",
"13/03/202220:30","6.0",
"13/03/202220:40","6.7",
"13/03/202220:50","6.7",
