98%">"FECHA","TEMPERATURA",
"07/05/202211:00","16.0",
"07/05/202211:10","16.0",
"07/05/202211:20","16.4",
"07/05/202211:30","16.6",
"07/05/202211:40","16.7",
"07/05/202211:50","16.9",
"07/05/202212:00","16.9",
"07/05/202212:10","17.0",
"07/05/202212:20","17.2",
"07/05/202212:30","17.3",
"07/05/202212:40","17.5",
"07/05/202212:50","17.4",
"07/05/202213:00","17.8",
"07/05/202213:10","17.6",
"07/05/202213:20","17.9",
"07/05/202213:30","18.1",
"07/05/202213:40","18.0",
"07/05/202213:50","18.2",
"07/05/202214:00","18.5",
"07/05/202214:10","18.4",
"07/05/202214:20","18.4",
"07/05/202214:30","18.4",
"07/05/202214:40","18.5",
"07/05/202214:50","18.7",
"07/05/202215:00","18.4",
"07/05/202215:10","18.6",
"07/05/202215:20","18.5",
"07/05/202215:30","18.4",
"07/05/202215:40","18.5",
"07/05/202215:50","18.6",
"07/05/202216:00","18.6",
"07/05/202216:10","18.6",
"07/05/202216:20","18.5",
"07/05/202216:30","18.3",
"07/05/202216:40","18.6",
"07/05/202216:50","18.2",
"07/05/202217:00","18.1",
"07/05/202217:10","18.1",
"07/05/202217:20","18.1",
"07/05/202217:30","17.8",
"07/05/202217:40","17.2",
"07/05/202217:50","17.0",
"07/05/202218:00","17.2",
"07/05/202218:10","17.1",
"07/05/202218:20","16.7",
"07/05/202218:30","16.4",
"07/05/202218:40","15.9",
"07/05/202218:50","15.4",
"07/05/202219:00","15.0",
"07/05/202219:10","14.8",
"07/05/202219:20","14.4",
"07/05/202219:30","14.1",
"07/05/202219:40","13.8",
"07/05/202219:50","13.6",
"07/05/202220:00","13.5",
"07/05/202220:10","13.4",
"07/05/202220:20","13.3",
"07/05/202220:30","13.1",
"07/05/202220:40","13.0",
"07/05/202220:50","12.7",
"07/05/202221:00","12.5",
"07/05/202221:10","12.4",
"07/05/202221:20","12.3",
"07/05/202221:30","12.2",
"07/05/202221:40","12.0",
"07/05/202221:50","11.8",
"07/05/202222:00","11.5",
"07/05/202222:10","10.6",
"07/05/202222:20","9.5",
"07/05/202222:30","9.6",
"07/05/202222:40","8.9",
"07/05/202222:50","8.6",
"07/05/202223:00","8.5",
"07/05/202223:10","8.5",
"07/05/202223:20","9.0",
"07/05/202223:30","9.4",
"07/05/202223:40","9.3",
"07/05/202223:50","9.1",
"08/05/20220:00","8.4",
"08/05/20220:10","8.1",
"08/05/20220:20","7.4",
"08/05/20220:30","7.4",
"08/05/20220:40","7.8",
"08/05/20220:50","8.5",
"08/05/20221:00","8.7",
"08/05/20221:10","9.0",
"08/05/20221:20","9.5",
"08/05/20221:30","9.8",
"08/05/20221:40","10.1",
"08/05/20221:50","10.1",
"08/05/20222:00","9.7",
"08/05/20222:10","8.9",
"08/05/20222:20","8.6",
"08/05/20222:30","8.3",
"08/05/20222:40","8.7",
"08/05/20222:50","8.3",
"08/05/20223:00","7.9",
"08/05/20223:10","7.4",
"08/05/20223:20","7.2",
"08/05/20223:30","7.0",
"08/05/20223:40","7.2",
"08/05/20223:50","6.7",
"08/05/20224:00","6.4",
"08/05/20224:10","6.3",
"08/05/20224:20","5.8",
"08/05/20224:30","5.8",
"08/05/20224:40","5.3",
"08/05/20224:50","5.2",
"08/05/20225:00","4.8",
"08/05/20225:10","4.7",
"08/05/20225:20","4.8",
"08/05/20225:30","5.2",
"08/05/20225:40","5.6",
"08/05/20225:50","6.4",
"08/05/20226:00","7.2",
"08/05/20226:10","8.5",
"08/05/20226:20","9.6",
"08/05/20226:30","10.2",
"08/05/20226:40","10.9",
"08/05/20226:50","11.6",
"08/05/20227:00","12.0",
"08/05/20227:10","12.6",
"08/05/20227:20","13.0",
"08/05/20227:30","13.5",
"08/05/20227:40","14.1",
"08/05/20227:50","14.6",
"08/05/20228:00","15.0",
"08/05/20228:10","15.4",
"08/05/20228:20","15.8",
"08/05/20228:30","16.2",
"08/05/20228:40","16.4",
"08/05/20228:50","16.9",
"08/05/20229:00","17.7",
"08/05/20229:10","18.2",
"08/05/20229:20","18.4",
"08/05/20229:30","18.4",
"08/05/20229:40","18.6",
"08/05/20229:50","18.8",
"08/05/202210:00","19.0",
"08/05/202210:10","19.2",
"08/05/202210:20","19.4",
"08/05/202210:30","19.2",
"08/05/202210:40","19.2",
"08/05/202210:50","19.4",
"08/05/202211:00","19.4",
"08/05/202211:10","19.4",
"08/05/202211:20","19.4",
"08/05/202211:30","19.5",
"08/05/202211:40","19.8",
"08/05/202211:50","19.8",
"08/05/202212:00","19.6",
"08/05/202212:10","19.5",
"08/05/202212:20","19.7",
"08/05/202212:30","19.4",
"08/05/202212:40","19.5",
"08/05/202212:50","19.5",
"08/05/202213:00","19.5",
"08/05/202213:10","19.7",
"08/05/202213:20","19.7",
"08/05/202213:30","19.4",
"08/05/202213:40","20.2",
"08/05/202213:50","20.3",
"08/05/202214:00","20.5",
"08/05/202214:10","20.0",
"08/05/202214:20","19.7",
"08/05/202214:30","20.0",
"08/05/202214:40","19.5",
"08/05/202214:50","19.7",
"08/05/202215:00","20.0",
"08/05/202215:10","20.2",
"08/05/202215:20","20.3",
"08/05/202215:30","19.6",
"08/05/202215:40","19.5",
"08/05/202215:50","19.8",
"08/05/202216:00","19.3",
"08/05/202216:10","19.6",
"08/05/202216:20","19.6",
"08/05/202216:30","19.4",
"08/05/202216:40","19.2",
"08/05/202216:50","19.2",
"08/05/202217:00","18.8",
"08/05/202217:10","18.5",
"08/05/202217:20","18.4",
"08/05/202217:30","18.0",
"08/05/202217:40","18.0",
"08/05/202217:50","18.0",
"08/05/202218:00","17.9",
"08/05/202218:10","17.8",
"08/05/202218:20","17.4",
"08/05/202218:30","17.1",
"08/05/202218:40","16.7",
"08/05/202218:50","16.4",
"08/05/202219:00","15.8",
"08/05/202219:10","15.5",
"08/05/202219:20","15.1",
"08/05/202219:30","15.0",
"08/05/202219:40","14.5",
"08/05/202219:50","14.0",
"08/05/202220:00","13.9",
"08/05/202220:10","13.8",
"08/05/202220:20","13.8",
"08/05/202220:30","13.9",
"08/05/202220:40","13.6",
"08/05/202220:50","13.6",
"08/05/202221:00","13.2",
"08/05/202221:10","12.5",
"08/05/202221:20","11.9",
"08/05/202221:30","11.9",
"08/05/202221:40","12.2",
"08/05/202221:50","12.0",
"08/05/202222:00","11.6",
"08/05/202222:10","11.2",
"08/05/202222:20","11.1",
"08/05/202222:30","10.5",
"08/05/202222:40","10.4",
"08/05/202222:50","10.5",
"08/05/202223:00","10.9",
"08/05/202223:10","10.2",
"08/05/202223:20","9.6",
"08/05/202223:30","9.0",
"08/05/202223:40","8.7",
"08/05/202223:50","8.4",
"09/05/20220:00","7.8",
"09/05/20220:10","7.4",
"09/05/20220:20","7.1",
"09/05/20220:30","6.8",
"09/05/20220:40","6.6",
"09/05/20220:50","6.5",
"09/05/20221:00","6.5",
"09/05/20221:10","6.3",
"09/05/20221:20","6.4",
"09/05/20221:30","6.4",
"09/05/20221:40","6.2",
"09/05/20221:50","5.9",
"09/05/20222:00","5.9",
"09/05/20222:10","6.2",
"09/05/20222:20","5.7",
"09/05/20222:30","5.5",
"09/05/20222:40","5.2",
"09/05/20222:50","5.2",
"09/05/20223:00","5.4",
"09/05/20223:10","5.5",
"09/05/20223:20","5.1",
"09/05/20223:30","4.8",
"09/05/20223:40","4.7",
"09/05/20223:50","4.8",
"09/05/20224:00","4.6",
"09/05/20224:10","5.1",
"09/05/20224:20","5.1",
"09/05/20224:30","4.7",
"09/05/20224:40","4.4",
"09/05/20224:50","4.2",
"09/05/20225:00","4.2",
"09/05/20225:10","4.5",
"09/05/20225:20","4.9",
"09/05/20225:30","5.1",
"09/05/20225:40","5.9",
"09/05/20225:50","6.8",
"09/05/20226:00","7.7",
"09/05/20226:10","8.3",
"09/05/20226:20","8.8",
"09/05/20226:30","9.3",
"09/05/20226:40","9.7",
"09/05/20226:50","10.2",
"09/05/20227:00","10.9",
"09/05/20227:10","11.2",
"09/05/20227:20","11.6",
"09/05/20227:30","12.1",
"09/05/20227:40","12.5",
"09/05/20227:50","12.9",
"09/05/20228:00","13.1",
"09/05/20228:10","13.5",
"09/05/20228:20","14.0",
"09/05/20228:30","15.1",
"09/05/20228:40","15.9",
"09/05/20228:50","16.1",
"09/05/20229:00","16.2",
"09/05/20229:10","16.7",
"09/05/20229:20","16.8",
"09/05/20229:30","17.0",
"09/05/20229:40","17.5",
"09/05/20229:50","17.8",
"09/05/202210:00","18.3",
"09/05/202210:10","18.7",
"09/05/202210:20","19.4",
"09/05/202210:30","19.3",
"09/05/202210:40","19.6",
"09/05/202210:50","20.1",
"09/05/202211:00","20.7",
"09/05/202211:10","20.7",
"09/05/202211:20","20.8",
"09/05/202211:30","21.2",
"09/05/202211:40","21.7",
"09/05/202211:50","21.5",
"09/05/202212:00","21.7",
"09/05/202212:10","21.9",
"09/05/202212:20","22.3",
"09/05/202212:30","22.2",
"09/05/202212:40","22.1",
"09/05/202212:50","22.4",
"09/05/202213:00","22.3",
"09/05/202213:10","22.5",
"09/05/202213:20","22.8",
"09/05/202213:30","22.9",
"09/05/202213:40","22.8",
"09/05/202213:50","22.8",
"09/05/202214:00","23.0",
"09/05/202214:10","23.3",
"09/05/202214:20","23.1",
"09/05/202214:30","23.4",
"09/05/202214:40","23.6",
"09/05/202214:50","23.5",
"09/05/202215:00","23.7",
"09/05/202215:10","23.8",
"09/05/202215:20","24.0",
"09/05/202215:30","23.7",
"09/05/202215:40","23.9",
"09/05/202215:50","23.9",
"09/05/202216:00","24.1",
"09/05/202216:10","24.0",
"09/05/202216:20","24.2",
"09/05/202216:30","23.8",
"09/05/202216:40","24.0",
"09/05/202216:50","24.8",
"09/05/202217:00","24.7",
"09/05/202217:10","24.1",
"09/05/202217:20","24.3",
"09/05/202217:30","24.3",
"09/05/202217:40","24.2",
"09/05/202217:50","23.8",
"09/05/202218:00","24.0",
"09/05/202218:10","24.1",
"09/05/202218:20","23.7",
"09/05/202218:30","23.4",
"09/05/202218:40","23.1",
"09/05/202218:50","22.5",
"09/05/202219:00","20.7",
"09/05/202219:10","18.1",
"09/05/202219:20","16.8",
"09/05/202219:30","15.6",
"09/05/202219:40","15.8",
"09/05/202219:50","17.3",
"09/05/202220:00","17.0",
"09/05/202220:10","15.6",
"09/05/202220:20","14.4",
"09/05/202220:30","13.0",
"09/05/202220:40","12.9",
"09/05/202220:50","13.2",
"09/05/202221:00","12.9",
"09/05/202221:10","12.4",
"09/05/202221:20","11.7",
"09/05/202221:30","10.9",
"09/05/202221:40","10.6",
"09/05/202221:50","10.3",
"09/05/202222:00","10.1",
"09/05/202222:10","9.8",
"09/05/202222:20","9.7",
"09/05/202222:30","9.8",
"09/05/202222:40","9.4",
"09/05/202222:50","9.3",
"09/05/202223:00","9.5",
"09/05/202223:10","9.0",
"09/05/202223:20","8.9",
"09/05/202223:30","8.7",
"09/05/202223:40","9.4",
"09/05/202223:50","9.3",
"10/05/20220:00","8.4",
"10/05/20220:10","8.3",
"10/05/20220:20","8.6",
"10/05/20220:30","8.3",
"10/05/20220:40","8.0",
"10/05/20220:50","7.7",
"10/05/20221:00","7.5",
"10/05/20221:10","7.2",
"10/05/20221:20","7.3",
"10/05/20221:30","7.2",
"10/05/20221:40","6.7",
"10/05/20221:50","6.6",
"10/05/20222:00","6.5",
"10/05/20222:10","6.4",
"10/05/20222:20","6.2",
"10/05/20222:30","6.0",
"10/05/20222:40","5.8",
"10/05/20222:50","6.1",
"10/05/20223:00","6.1",
"10/05/20223:10","6.0",
"10/05/20223:20","5.8",
"10/05/20223:30","5.8",
"10/05/20223:40","5.7",
"10/05/20223:50","5.2",
"10/05/20224:00","5.2",
"10/05/20224:10","5.2",
"10/05/20224:20","5.0",
"10/05/20224:30","5.2",
"10/05/20224:40","5.1",
"10/05/20224:50","5.1",
"10/05/20225:00","4.5",
"10/05/20225:10","4.8",
"10/05/20225:20","5.2",
"10/05/20225:30","5.5",
"10/05/20225:40","6.3",
"10/05/20225:50","7.1",
"10/05/20226:00","8.4",
"10/05/20226:10","10.2",
"10/05/20226:20","10.4",
"10/05/20226:30","10.3",
"10/05/20226:40","11.1",
"10/05/20226:50","11.9",
"10/05/20227:00","12.6",
"10/05/20227:10","13.6",
"10/05/20227:20","13.9",
"10/05/20227:30","14.1",
"10/05/20227:40","14.3",
"10/05/20227:50","15.0",
"10/05/20228:00","15.7",
"10/05/20228:10","15.8",
"10/05/20228:20","16.1",
"10/05/20228:30","16.6",
"10/05/20228:40","17.0",
"10/05/20228:50","17.4",
"10/05/20229:00","17.9",
"10/05/20229:10","18.8",
"10/05/20229:20","19.6",
"10/05/20229:30","19.6",
"10/05/20229:40","19.6",
"10/05/20229:50","19.9",
"10/05/202210:00","20.3",
"10/05/202210:10","20.4",
"10/05/202210:20","20.8",
"10/05/202210:30","20.8",
"10/05/202210:40","21.4",
"10/05/202210:50","21.8",
"10/05/202211:00","22.1",
"10/05/202211:10","22.4",
"10/05/202211:20","22.4",
"10/05/202211:30","22.9",
"10/05/202211:40","23.5",
"10/05/202211:50","23.5",
"10/05/202212:00","23.7",
"10/05/202212:10","23.9",
"10/05/202212:20","23.9",
"10/05/202212:30","24.1",
"10/05/202212:40","24.5",
"10/05/202212:50","24.4",
"10/05/202213:00","24.8",
"10/05/202213:10","24.9",
"10/05/202213:20","25.0",
"10/05/202213:30","25.1",
"10/05/202213:40","25.4",
"10/05/202213:50","25.3",
"10/05/202214:00","25.4",
"10/05/202214:10","25.4",
"10/05/202214:20","25.7",
"10/05/202214:30","25.5",
"10/05/202214:40","25.8",
"10/05/202214:50","26.1",
"10/05/202215:00","26.4",
"10/05/202215:10","26.4",
"10/05/202215:20","26.2",
"10/05/202215:30","26.4",
"10/05/202215:40","26.7",
"10/05/202215:50","26.8",
"10/05/202216:00","26.4",
"10/05/202216:10","26.1",
"10/05/202216:20","26.0",
"10/05/202216:30","26.3",
"10/05/202216:40","26.4",
"10/05/202216:50","26.7",
"10/05/202217:00","26.4",
"10/05/202217:10","26.6",
"10/05/202217:20","26.2",
"10/05/202217:30","26.7",
"10/05/202217:40","26.5",
"10/05/202217:50","26.6",
"10/05/202218:00","25.8",
"10/05/202218:10","25.8",
"10/05/202218:20","25.4",
"10/05/202218:30","24.9",
"10/05/202218:40","24.1",
"10/05/202218:50","23.7",
"10/05/202219:00","23.3",
"10/05/202219:10","22.6",
"10/05/202219:20","21.7",
"10/05/202219:30","20.4",
"10/05/202219:40","18.1",
"10/05/202219:50","16.6",
"10/05/202220:00","15.8",
"10/05/202220:10","15.3",
"10/05/202220:20","14.9",
"10/05/202220:30","15.8",
"10/05/202220:40","14.6",
"10/05/202220:50","13.4",
"10/05/202221:00","13.0",
"10/05/202221:10","12.5",
"10/05/202221:20","12.8",
"10/05/202221:30","12.6",
"10/05/202221:40","12.1",
"10/05/202221:50","11.8",
"10/05/202222:00","11.4",
"10/05/202222:10","11.5",
"10/05/202222:20","11.1",
"10/05/202222:30","10.8",
"10/05/202222:40","10.9",
"10/05/202222:50","10.4",
"10/05/202223:00","10.2",
"10/05/202223:10","10.4",
"10/05/202223:20","10.3",
"10/05/202223:30","10.3",
"10/05/202223:40","10.1",
"10/05/202223:50","10.6",
"11/05/20220:00","10.3",
"11/05/20220:10","10.0",
"11/05/20220:20","9.9",
"11/05/20220:30","9.9",
"11/05/20220:40","10.1",
"11/05/20220:50","10.0",
"11/05/20221:00","9.8",
"11/05/20221:10","9.8",
"11/05/20221:20","10.1",
"11/05/20221:30","9.8",
"11/05/20221:40","10.0",
"11/05/20221:50","9.4",
"11/05/20222:00","9.3",
"11/05/20222:10","9.4",
"11/05/20222:20","9.1",
"11/05/20222:30","8.9",
"11/05/20222:40","8.7",
"11/05/20222:50","8.6",
"11/05/20223:00","8.5",
"11/05/20223:10","8.9",
"11/05/20223:20","9.1",
"11/05/20223:30","9.1",
"11/05/20223:40","9.3",
"11/05/20223:50","9.4",
"11/05/20224:00","9.2",
"11/05/20224:10","8.9",
"11/05/20224:20","8.5",
"11/05/20224:30","8.5",
"11/05/20224:40","8.3",
"11/05/20224:50","8.3",
"11/05/20225:00","8.1",
"11/05/20225:10","8.0",
"11/05/20225:20","8.2",
"11/05/20225:30","8.6",
"11/05/20225:40","9.3",
"11/05/20225:50","10.0",
"11/05/20226:00","11.0",
"11/05/20226:10","11.8",
"11/05/20226:20","12.8",
"11/05/20226:30","13.4",
"11/05/20226:40","14.5",
"11/05/20226:50","15.4",
"11/05/20227:00","16.1",
"11/05/20227:10","16.4",
"11/05/20227:20","17.2",
"11/05/20227:30","17.6",
"11/05/20227:40","17.9",
"11/05/20227:50","17.9",
"11/05/20228:00","18.0",
"11/05/20228:10","18.4",
"11/05/20228:20","18.8",
"11/05/20228:30","19.1",
"11/05/20228:40","19.6",
"11/05/20228:50","19.9",
"11/05/20229:00","20.1",
"11/05/20229:10","20.5",
"11/05/20229:20","20.8",
"11/05/20229:30","21.3",
"11/05/20229:40","21.5",
"11/05/20229:50","21.9",
"11/05/202210:00","22.0",
"11/05/202210:10","22.2",
"11/05/202210:20","22.5",
"11/05/202210:30","23.0",
"11/05/202210:40","23.2",
"11/05/202210:50","23.8",
"11/05/202211:00","24.8",
"11/05/202211:10","24.7",
"11/05/202211:20","24.6",
"11/05/202211:30","25.1",
"11/05/202211:40","24.9",
"11/05/202211:50","25.2",
"11/05/202212:00","25.5",
"11/05/202212:10","25.8",
"11/05/202212:20","25.9",
"11/05/202212:30","26.0",
"11/05/202212:40","26.0",
"11/05/202212:50","26.5",
"11/05/202213:00","27.0",
"11/05/202213:10","26.8",
"11/05/202213:20","26.8",
"11/05/202213:30","26.8",
"11/05/202213:40","27.0",
"11/05/202213:50","27.3",
"11/05/202214:00","27.4",
"11/05/202214:10","27.4",
"11/05/202214:20","27.3",
"11/05/202214:30","27.6",
"11/05/202214:40","27.8",
"11/05/202214:50","27.9",
"11/05/202215:00","28.0",
"11/05/202215:10","27.8",
"11/05/202215:20","28.0",
"11/05/202215:30","28.0",
"11/05/202215:40","28.0",
"11/05/202215:50","27.9",
"11/05/202216:00","28.1",
"11/05/202216:10","28.1",
"11/05/202216:20","28.0",
"11/05/202216:30","27.8",
"11/05/202216:40","28.0",
"11/05/202216:50","28.0",
"11/05/202217:00","28.2",
"11/05/202217:10","27.6",
"11/05/202217:20","27.3",
"11/05/202217:30","27.0",
"11/05/202217:40","26.5",
"11/05/202217:50","26.3",
"11/05/202218:00","25.8",
"11/05/202218:10","24.7",
"11/05/202218:20","22.6",
"11/05/202218:30","21.0",
"11/05/202218:40","20.1",
"11/05/202218:50","19.0",
"11/05/202219:00","18.0",
"11/05/202219:10","17.3",
"11/05/202219:20","16.8",
"11/05/202219:30","16.3",
"11/05/202219:40","16.0",
"11/05/202219:50","15.8",
"11/05/202220:00","15.3",
"11/05/202220:10","14.8",
"11/05/202220:20","14.7",
"11/05/202220:30","14.6",
"11/05/202220:40","14.3",
"11/05/202220:50","14.0",
"11/05/202221:00","14.1",
"11/05/202221:10","14.1",
"11/05/202221:20","13.7",
"11/05/202221:30","13.3",
"11/05/202221:40","13.3",
"11/05/202221:50","13.2",
"11/05/202222:00","13.1",
"11/05/202222:10","13.0",
"11/05/202222:20","13.0",
"11/05/202222:30","13.0",
"11/05/202222:40","13.0",
"11/05/202222:50","12.9",
"11/05/202223:00","12.9",
"11/05/202223:10","12.9",
"11/05/202223:20","12.8",
"11/05/202223:30","12.7",
"11/05/202223:40","12.6",
"11/05/202223:50","12.4",
"12/05/20220:00","12.2",
"12/05/20220:10","12.1",
"12/05/20220:20","12.1",
"12/05/20220:30","12.0",
"12/05/20220:40","11.9",
"12/05/20220:50","11.7",
"12/05/20221:00","11.6",
"12/05/20221:10","11.5",
"12/05/20221:20","11.6",
"12/05/20221:30","11.6",
"12/05/20221:40","11.5",
"12/05/20221:50","11.5",
"12/05/20222:00","11.3",
"12/05/20222:10","11.1",
"12/05/20222:20","11.0",
"12/05/20222:30","10.6",
"12/05/20222:40","10.6",
"12/05/20222:50","10.7",
"12/05/20223:00","10.7",
"12/05/20223:10","10.7",
"12/05/20223:20","10.6",
"12/05/20223:30","10.3",
"12/05/20223:40","10.4",
"12/05/20223:50","10.4",
"12/05/20224:00","10.2",
"12/05/20224:10","9.9",
"12/05/20224:20","9.7",
"12/05/20224:30","9.8",
"12/05/20224:40","10.0",
"12/05/20224:50","10.2",
"12/05/20225:00","10.4",
"12/05/20225:10","10.6",
"12/05/20225:20","10.6",
"12/05/20225:30","10.8",
"12/05/20225:40","11.0",
"12/05/20225:50","11.3",
"12/05/20226:00","11.5",
"12/05/20226:10","11.8",
"12/05/20226:20","12.0",
"12/05/20226:30","12.3",
"12/05/20226:40","12.7",
"12/05/20226:50","13.1",
"12/05/20227:00","13.1",
"12/05/20227:10","13.8",
"12/05/20227:20","14.1",
"12/05/20227:30","14.5",
"12/05/20227:40","15.0",
"12/05/20227:50","15.1",
"12/05/20228:00","15.8",
"12/05/20228:10","16.4",
"12/05/20228:20","16.5",
"12/05/20228:30","16.9",
"12/05/20228:40","17.5",
"12/05/20228:50","17.7",
"12/05/20229:00","17.9",
"12/05/20229:10","18.3",
"12/05/20229:20","18.3",
"12/05/20229:30","18.7",
"12/05/20229:40","18.7",
"12/05/20229:50","19.1",
"12/05/202210:00","19.4",
"12/05/202210:10","19.9",
"12/05/202210:20","20.2",
"12/05/202210:30","20.3",
"12/05/202210:40","20.4",
"12/05/202210:50","20.8",
"12/05/202211:00","21.2",
"12/05/202211:10","21.6",
"12/05/202211:20","22.1",
"12/05/202211:30","22.3",
"12/05/202211:40","22.5",
"12/05/202211:50","22.9",
"12/05/202212:00","23.3",
"12/05/202212:10","23.2",
"12/05/202212:20","23.2",
"12/05/202212:30","23.3",
"12/05/202212:40","23.6",
"12/05/202212:50","23.6",
"12/05/202213:00","23.8",
"12/05/202213:10","24.1",
"12/05/202213:20","24.2",
"12/05/202213:30","24.5",
"12/05/202213:40","25.1",
"12/05/202213:50","24.8",
"12/05/202214:00","24.8",
"12/05/202214:10","25.3",
"12/05/202214:20","25.0",
"12/05/202214:30","24.7",
"12/05/202214:40","24.8",
"12/05/202214:50","24.9",
"12/05/202215:00","24.7",
"12/05/202215:10","24.5",
"12/05/202215:20","24.2",
"12/05/202215:30","24.3",
"12/05/202215:40","25.3",
"12/05/202215:50","25.5",
"12/05/202216:00","25.0",
"12/05/202216:10","24.5",
"12/05/202216:20","24.3",
"12/05/202216:30","24.8",
"12/05/202216:40","25.8",
"12/05/202216:50","25.6",
"12/05/202217:00","24.9",
"12/05/202217:10","24.3",
"12/05/202217:20","23.7",
"12/05/202217:30","23.3",
"12/05/202217:40","23.3",
"12/05/202217:50","22.5",
"12/05/202218:00","21.5",
"12/05/202218:10","20.9",
"12/05/202218:20","19.9",
"12/05/202218:30","19.3",
"12/05/202218:40","19.1",
"12/05/202218:50","18.5",
"12/05/202219:00","17.6",
"12/05/202219:10","17.0",
"12/05/202219:20","16.5",
"12/05/202219:30","16.1",
"12/05/202219:40","15.7",
"12/05/202219:50","15.5",
"12/05/202220:00","15.5",
"12/05/202220:10","15.3",
"12/05/202220:20","15.2",
"12/05/202220:30","15.3",
"12/05/202220:40","15.3",
"12/05/202220:50","15.1",
"12/05/202221:00","15.1",
"12/05/202221:10","14.8",
"12/05/202221:20","14.7",
"12/05/202221:30","14.5",
"12/05/202221:40","14.6",
"12/05/202221:50","14.6",
"12/05/202222:00","14.6",
"12/05/202222:10","14.5",
"12/05/202222:20","14.2",
"12/05/202222:30","14.1",
"12/05/202222:40","14.0",
"12/05/202222:50","14.0",
"12/05/202223:00","14.2",
"12/05/202223:10","14.0",
"12/05/202223:20","13.9",
"12/05/202223:30","13.7",
"12/05/202223:40","13.3",
"12/05/202223:50","12.9",
"13/05/20220:00","12.1",
"13/05/20220:10","11.7",
"13/05/20220:20","11.7",
"13/05/20220:30","11.6",
"13/05/20220:40","11.2",
"13/05/20220:50","11.1",
"13/05/20221:00","11.1",
"13/05/20221:10","11.4",
"13/05/20221:20","11.7",
"13/05/20221:30","11.9",
"13/05/20221:40","12.1",
"13/05/20221:50","12.2",
"13/05/20222:00","12.3",
"13/05/20222:10","12.1",
"13/05/20222:20","11.8",
"13/05/20222:30","11.7",
"13/05/20222:40","11.8",
"13/05/20222:50","11.5",
"13/05/20223:00","11.3",
"13/05/20223:10","11.3",
"13/05/20223:20","10.5",
"13/05/20223:30","10.3",
"13/05/20223:40","10.1",
"13/05/20223:50","10.1",
"13/05/20224:00","9.6",
"13/05/20224:10","9.7",
"13/05/20224:20","9.7",
"13/05/20224:30","9.6",
"13/05/20224:40","9.4",
"13/05/20224:50","9.8",
"13/05/20225:00","10.3",
"13/05/20225:10","10.3",
"13/05/20225:20","10.7",
"13/05/20225:30","11.4",
"13/05/20225:40","11.6",
"13/05/20225:50","12.1",
"13/05/20226:00","12.3",
"13/05/20226:10","12.5",
"13/05/20226:20","12.5",
"13/05/20226:30","12.7",
"13/05/20226:40","12.8",
"13/05/20226:50","13.1",
"13/05/20227:00","13.4",
"13/05/20227:10","13.5",
"13/05/20227:20","13.9",
"13/05/20227:30","13.9",
"13/05/20227:40","14.1",
"13/05/20227:50","14.2",
"13/05/20228:00","14.5",
"13/05/20228:10","14.6",
"13/05/20228:20","15.0",
"13/05/20228:30","15.3",
"13/05/20228:40","15.3",
"13/05/20228:50","15.5",
"13/05/20229:00","16.0",
"13/05/20229:10","16.4",
"13/05/20229:20","16.8",
"13/05/20229:30","17.1",
"13/05/20229:40","17.5",
"13/05/20229:50","17.9",
"13/05/202210:00","18.5",
"13/05/202210:10","19.1",
"13/05/202210:20","19.2",
"13/05/202210:30","19.4",
"13/05/202210:40","19.9",
"13/05/202210:50","20.1",
"13/05/202211:00","20.8",
"13/05/202211:10","21.4",
"13/05/202211:20","21.6",
"13/05/202211:30","21.5",
"13/05/202211:40","21.9",
"13/05/202211:50","22.4",
"13/05/202212:00","22.5",
"13/05/202212:10","22.6",
"13/05/202212:20","22.9",
"13/05/202212:30","23.3",
"13/05/202212:40","23.4",
"13/05/202212:50","23.6",
"13/05/202213:00","23.9",
"13/05/202213:10","24.1",
"13/05/202213:20","24.3",
"13/05/202213:30","24.6",
"13/05/202213:40","24.8",
"13/05/202213:50","24.8",
"13/05/202214:00","24.8",
"13/05/202214:10","25.1",
"13/05/202214:20","25.7",
"13/05/202214:30","25.6",
"13/05/202214:40","26.0",
"13/05/202214:50","26.1",
"13/05/202215:00","25.7",
"13/05/202215:10","26.0",
"13/05/202215:20","26.4",
"13/05/202215:30","26.3",
"13/05/202215:40","26.3",
"13/05/202215:50","26.6",
"13/05/202216:00","27.0",
"13/05/202216:10","26.7",
"13/05/202216:20","26.8",
"13/05/202216:30","26.7",
"13/05/202216:40","26.8",
"13/05/202216:50","26.6",
"13/05/202217:00","26.7",
"13/05/202217:10","26.6",
"13/05/202217:20","26.6",
"13/05/202217:30","26.2",
"13/05/202217:40","25.8",
"13/05/202217:50","25.3",
"13/05/202218:00","24.8",
"13/05/202218:10","24.1",
"13/05/202218:20","23.7",
"13/05/202218:30","23.4",
"13/05/202218:40","23.0",
"13/05/202218:50","22.8",
"13/05/202219:00","22.4",
"13/05/202219:10","21.9",
"13/05/202219:20","21.4",
"13/05/202219:30","21.1",
"13/05/202219:40","20.7",
"13/05/202219:50","20.4",
"13/05/202220:00","20.1",
"13/05/202220:10","19.6",
"13/05/202220:20","19.5",
"13/05/202220:30","19.5",
"13/05/202220:40","19.3",
"13/05/202220:50","19.0",
"13/05/202221:00","18.1",
"13/05/202221:10","17.5",
"13/05/202221:20","16.9",
"13/05/202221:30","16.3",
"13/05/202221:40","15.6",
"13/05/202221:50","15.1",
"13/05/202222:00","14.9",
"13/05/202222:10","14.8",
